date,no1,no2,no3,no4,no5
2014-01-15 09:00:00,-0.178445,0.055036,1.998208,1.628591,-0.433512
2014-01-15 10:00:00,-1.343302,0.386493,-0.043693,-0.603940,-0.300139
2014-01-15 11:00:00,-0.058508,0.829369,1.593612,1.157478,-0.370159
2014-01-15 12:00:00,-1.260275,-0.555594,-0.568817,-0.474402,-0.282081
2014-01-15 13:00:00,0.550190,-0.406217,0.850069,-0.331620,-2.127492
2014-01-15 14:00:00,-0.703460,-0.779656,-1.578185,1.136306,0.471959
2014-01-15 15:00:00,0.387041,-0.820835,0.317532,-0.475063,-0.352636
2014-01-15 16:00:00,-0.564829,-0.594428,-0.419561,0.326329,-0.795119
2014-01-15 17:00:00,-0.282055,-0.837497,1.214003,2.009236,0.536136
2014-01-15 18:00:00,-1.071069,1.116669,0.294260,0.476457,-0.460440
2014-01-15 19:00:00,-0.141727,0.113765,0.191548,0.917629,0.683656
2014-01-15 20:00:00,-1.251775,-0.021756,0.137180,1.179179,0.823710
2014-01-15 21:00:00,-0.763869,0.679588,0.438235,-0.415993,-0.276632
2014-01-15 22:00:00,-0.744642,1.074027,-0.613594,-0.810801,0.770350
2014-01-15 23:00:00,0.605613,0.609126,0.101521,0.471220,0.199842
2014-01-16 00:00:00,-0.142914,0.694681,0.676495,0.787757,0.964138
2014-01-16 01:00:00,-0.536666,-1.474403,0.418688,-0.055611,0.331856
2014-01-16 02:00:00,-1.078714,0.580621,-1.695124,-0.413853,2.281663
2014-01-16 03:00:00,-0.449959,0.618295,-1.102894,-0.401288,0.087563
2014-01-16 04:00:00,0.100584,-0.068485,0.162965,-0.548940,2.131294
2014-01-16 05:00:00,-0.386618,-1.149923,-0.052107,0.453422,-0.875526
2014-01-16 06:00:00,-1.597402,0.749541,-0.960438,0.647292,0.908839
2014-01-16 07:00:00,0.835031,0.018628,0.592193,0.793050,-0.954464
2014-01-16 08:00:00,-0.055956,-0.003890,1.199168,0.462704,-0.669026
2014-01-16 09:00:00,0.814283,-2.153911,1.325768,2.176788,1.917899
2014-01-16 10:00:00,-0.482530,0.254433,0.062521,-1.005212,1.977790
2014-01-16 11:00:00,-0.237947,0.638331,-0.056624,-1.844153,-0.320895
2014-01-16 12:00:00,-0.533332,1.074792,-0.050368,-0.842850,0.033192
2014-01-16 13:00:00,-0.824068,2.780923,-1.078376,-2.123082,-1.004897
2014-01-16 14:00:00,1.183584,0.622089,1.234684,-0.786848,0.618511
2014-01-16 15:00:00,-2.271420,0.034641,-0.800737,-0.557429,0.733067
2014-01-16 16:00:00,0.372286,0.304281,-1.875042,-1.187461,0.309476
2014-01-16 17:00:00,-0.338003,1.365844,-1.134662,0.107360,-1.499197
2014-01-16 18:00:00,-1.803835,-0.081537,-2.164034,-0.590088,0.772934
2014-01-16 19:00:00,-0.865917,1.156805,-1.547433,-0.702413,0.503805
2014-01-16 20:00:00,-2.078410,1.234983,-0.730969,0.062106,1.371965
2014-01-16 21:00:00,-0.087834,-0.636354,-0.103640,1.827511,0.876086
2014-01-16 22:00:00,0.366679,0.282414,-0.212845,-0.241802,-0.056353
2014-01-16 23:00:00,-1.121608,0.770161,0.917420,-0.860705,-2.724210
2014-01-17 00:00:00,-0.872050,0.538658,0.046087,-0.500160,0.040307
2014-01-17 01:00:00,-0.695381,1.248916,0.797667,0.733552,2.476313
2014-01-17 02:00:00,0.987969,-1.503154,-0.677428,-0.100529,-1.405278
2014-01-17 03:00:00,-0.652157,-0.744852,-1.543217,-0.698558,-0.919124
2014-01-17 04:00:00,-1.255432,0.779585,-0.179340,-0.403674,1.257578
2014-01-17 05:00:00,-0.472582,-1.147356,0.502251,0.106697,1.516448
2014-01-17 06:00:00,0.229152,-0.811872,-0.789084,-1.659954,0.877872
2014-01-17 07:00:00,-0.439518,-1.069694,0.032161,-1.848615,-2.071822
2014-01-17 08:00:00,0.008247,0.034260,-1.251703,-0.668580,1.869766
2014-01-17 09:00:00,-1.966522,0.426180,-0.643907,-0.132898,-0.994011
2014-01-17 10:00:00,-1.250152,0.365051,0.371371,-0.812037,-1.331103
2014-01-17 11:00:00,-0.878327,0.470849,0.321773,-0.766254,-0.979704
2014-01-17 12:00:00,1.217410,-2.167129,0.371410,-0.335680,-0.941179
2014-01-17 13:00:00,0.074313,-0.621129,2.080403,-0.424174,0.369123
2014-01-17 14:00:00,-0.283126,0.435157,-0.265924,-0.859865,0.628862
2014-01-17 15:00:00,-0.840267,1.218066,0.764661,1.642409,0.536048
2014-01-17 16:00:00,2.295973,0.230615,-1.097623,1.623975,1.245485
2014-01-17 17:00:00,-0.117476,0.096066,-1.124128,1.103767,-1.431896
2014-01-17 18:00:00,-0.682660,1.124078,-0.979465,-0.397575,-0.995702
2014-01-17 19:00:00,0.010570,-1.410113,-0.183444,-0.639674,1.006597
2014-01-17 20:00:00,0.917838,0.605762,0.808103,1.852325,0.209799
2014-01-17 21:00:00,-1.991511,0.992526,-0.703297,-2.016312,-1.184577
2014-01-17 22:00:00,0.271289,-0.218102,2.396228,0.457223,-1.724407
2014-01-17 23:00:00,-1.121798,0.012929,0.094410,0.952845,0.522856
2014-01-18 00:00:00,-0.211587,-0.666195,0.442328,1.916794,0.004543
2014-01-18 01:00:00,-0.141017,-0.141823,0.605810,-0.234403,-0.942036
2014-01-18 02:00:00,-2.069080,-0.931033,-0.874682,-1.348078,1.411160
2014-01-18 03:00:00,-1.237388,-0.343107,0.312705,1.257770,0.575865
2014-01-18 04:00:00,1.139265,0.168816,-0.811080,-1.266358,0.672000
2014-01-18 05:00:00,1.970255,0.233063,-1.348454,1.842778,1.315018
2014-01-18 06:00:00,-0.442423,0.474941,0.877778,0.104577,-1.087464
2014-01-18 07:00:00,0.773648,0.830197,1.578338,0.992394,-1.082286
2014-01-18 08:00:00,1.605538,-0.903568,1.870424,-1.697708,-1.477072
2014-01-18 09:00:00,0.663329,0.442649,1.329371,2.525738,0.927643
2014-01-18 10:00:00,1.475092,-2.434007,0.351195,-1.694397,0.900560
2014-01-18 11:00:00,-1.421552,-0.834876,0.755820,-0.664659,0.599105
2014-01-18 12:00:00,-1.408572,0.449509,-0.882828,-1.442770,1.169694
2014-01-18 13:00:00,-0.659980,-0.215217,1.375365,1.367820,-0.952236
2014-01-18 14:00:00,-0.030241,0.765006,-0.641616,-0.136210,-1.450865
2014-01-18 15:00:00,1.202175,-1.706787,1.886596,-0.374906,-0.690254
2014-01-18 16:00:00,1.204658,0.953412,0.492659,-0.119121,-0.903813
2014-01-18 17:00:00,0.401433,0.272620,1.967173,-0.244934,-0.716895
2014-01-18 18:00:00,0.747263,0.212595,-0.471655,-0.824218,-1.469940
2014-01-18 19:00:00,-1.602020,0.365032,-0.182041,1.305997,2.003339
2014-01-18 20:00:00,2.853745,0.573164,0.467415,2.307590,-1.290692
2014-01-18 21:00:00,0.918076,0.287978,-0.581051,-0.511424,0.993366
2014-01-18 22:00:00,-1.321870,-1.687855,0.296713,1.832275,0.652095
2014-01-18 23:00:00,0.374893,1.507100,0.159826,0.753010,1.458986
2014-01-19 00:00:00,-0.815844,-0.476174,0.560866,-0.117759,-1.575829
2014-01-19 01:00:00,1.871098,0.444743,-0.784818,0.461654,-1.843690
2014-01-19 02:00:00,0.691457,0.653317,-1.243269,0.090507,1.284918
2014-01-19 03:00:00,-0.022596,-1.278207,0.101631,0.919060,-1.965963
2014-01-19 04:00:00,-0.356615,1.167079,-1.112249,-0.122114,0.732615
2014-01-19 05:00:00,0.956803,-0.158268,-0.828153,-0.592805,-0.638706
2014-01-19 06:00:00,1.049758,0.763270,0.297085,1.252549,-1.685474
2014-01-19 07:00:00,1.517984,-0.822659,1.551790,0.652236,-0.815477
2014-01-19 08:00:00,-0.818314,-0.743292,-0.007568,0.372647,1.204520
2014-01-19 09:00:00,-0.313857,-0.301872,0.057030,-0.151112,-0.486500
2014-01-19 10:00:00,0.220280,-0.629876,-0.324511,-0.961127,0.337086
2014-01-19 11:00:00,-1.919183,-1.467649,1.097183,-0.000380,-0.011347
2014-01-19 12:00:00,-1.630598,-0.747824,-0.454713,1.263644,-0.193718
2014-01-19 13:00:00,-0.930957,0.224049,2.181629,-0.201992,0.578328
2014-01-19 14:00:00,1.370662,0.354642,0.663755,0.171614,1.354334
2014-01-19 15:00:00,-0.819773,0.003802,-0.099631,-0.039979,1.423525
2014-01-19 16:00:00,-1.169222,-0.592569,-0.644338,2.467964,0.369392
2014-01-19 17:00:00,0.069080,-1.176434,-0.825868,1.587404,-0.342001
2014-01-19 18:00:00,0.435721,0.642014,-2.079091,-1.322019,0.698282
2014-01-19 19:00:00,-1.009097,0.003540,-0.913391,-0.696341,1.238344
2014-01-19 20:00:00,-0.755728,-0.618712,0.032923,-0.232947,-0.334724
2014-01-19 21:00:00,0.721133,0.807634,-0.420504,-0.934213,-1.849247
2014-01-19 22:00:00,-1.295739,-1.225535,-2.407954,2.219235,0.098766
2014-01-19 23:00:00,-0.933934,-2.204560,-1.361973,0.074449,-1.184098
2014-01-20 00:00:00,0.683953,-0.038929,0.314575,-0.527315,1.564918
2014-01-20 01:00:00,0.741535,0.148479,0.496676,0.991686,-0.417750
2014-01-20 02:00:00,-0.455995,1.321741,1.374054,0.776677,0.144971
2014-01-20 03:00:00,0.012063,0.326837,0.828113,-2.229270,0.205004
2014-01-20 04:00:00,0.218135,-1.405988,-0.375255,-0.779127,0.865732
2014-01-20 05:00:00,2.166512,0.176047,-0.746985,2.392317,-1.950197
2014-01-20 06:00:00,0.091087,-0.403214,1.168954,-0.173449,-0.381630
2014-01-20 07:00:00,-0.542053,-1.753968,0.106194,0.672250,0.825831
2014-01-20 08:00:00,0.147014,0.920483,0.624686,-0.844019,-0.228488
2014-01-20 09:00:00,0.935116,0.978566,-1.631022,-1.196013,-0.579280
2014-01-20 10:00:00,-0.437835,-0.135024,0.432146,0.074302,1.003211
2014-01-20 11:00:00,0.927906,-0.022593,-0.697338,1.054012,1.128102
2014-01-20 12:00:00,0.202282,-0.389860,-0.761364,-0.519008,-0.564692
2014-01-20 13:00:00,0.124223,1.797709,-0.803666,0.821220,0.583794
2014-01-20 14:00:00,-1.024731,0.440715,1.909811,0.512324,0.237773
2014-01-20 15:00:00,0.909042,0.067771,0.517912,-0.227009,0.078426
2014-01-20 16:00:00,-1.531709,1.442725,-0.846538,0.391280,0.556270
2014-01-20 17:00:00,0.703648,-0.079916,-0.706976,1.190144,-0.699373
2014-01-20 18:00:00,-0.789015,-0.851190,0.050248,-1.448726,0.270593
2014-01-20 19:00:00,-2.032861,-0.055417,-1.532528,0.252292,0.836407
2014-01-20 20:00:00,0.193320,-0.855226,-0.791205,1.004225,0.530474
2014-01-20 21:00:00,0.227574,2.121740,1.398316,-0.185382,-1.681329
2014-01-20 22:00:00,2.577385,-0.269749,-0.085998,0.532294,1.090700
2014-01-20 23:00:00,-1.027168,-0.348060,-1.109349,-0.712093,1.995696
2014-01-21 00:00:00,0.887971,-0.019251,1.094557,0.092003,0.056822
2014-01-21 01:00:00,1.906475,-0.803718,-1.187007,-0.360352,-0.699060
2014-01-21 02:00:00,-0.153297,1.089932,0.339407,0.539471,0.827259
2014-01-21 03:00:00,-0.056228,0.586789,-1.330674,0.498087,0.200888
2014-01-21 04:00:00,-1.375601,-1.004382,0.054875,0.441253,1.546229
2014-01-21 05:00:00,0.138858,0.086614,1.319204,1.238351,-0.665000
2014-01-21 06:00:00,0.663861,-0.194112,0.422618,0.646144,0.388633
2014-01-21 07:00:00,-0.033424,0.580234,1.247053,-0.109228,0.580539
2014-01-21 08:00:00,-0.644241,-0.796421,0.001822,0.793986,-2.510519
2014-01-21 09:00:00,-0.106898,0.500159,0.520662,-0.221069,-1.531267
2014-01-21 10:00:00,0.702725,0.934161,1.605945,1.284003,0.418329
2014-01-21 11:00:00,-0.135423,0.663098,0.101133,1.253876,-3.068482
2014-01-21 12:00:00,-0.664343,1.140067,0.906177,0.138087,0.229780
2014-01-21 13:00:00,1.143667,0.083687,0.037742,-0.650173,0.177118
2014-01-21 14:00:00,1.525915,-1.438375,0.458579,-0.761876,-0.099959
2014-01-21 15:00:00,-0.689287,0.082561,-1.207798,0.192724,0.950965
2014-01-21 16:00:00,-0.560156,0.754419,1.176851,-0.596920,1.695839
2014-01-21 17:00:00,-1.320841,0.309073,-1.036627,-0.270806,0.541978
2014-01-21 18:00:00,-0.587908,0.754059,-0.978576,-0.025546,0.729602
2014-01-21 19:00:00,-0.994450,-0.618337,-1.556727,0.150026,-0.948225
2014-01-21 20:00:00,-0.653522,0.946317,-1.009487,0.547499,0.560318
2014-01-21 21:00:00,-0.766224,1.367791,-0.454278,1.345252,0.301044
2014-01-21 22:00:00,-0.603348,-0.591456,0.520179,-0.019545,-1.223892
2014-01-21 23:00:00,-1.250627,-0.921908,-0.859719,1.156158,0.837921
2014-01-22 00:00:00,0.214036,-0.038151,-0.113912,-0.283974,0.014742
2014-01-22 01:00:00,-1.466758,-1.643053,0.651602,-0.098448,-0.824813
2014-01-22 02:00:00,-0.353978,-0.254990,0.173099,0.312881,-1.375294
2014-01-22 03:00:00,0.069132,1.396127,-0.574668,-1.101646,-1.391683
2014-01-22 04:00:00,0.901688,1.173022,-2.214126,0.036056,0.381240
2014-01-22 05:00:00,-0.089878,1.374639,1.212013,1.142669,-0.861994
2014-01-22 06:00:00,0.174704,0.664163,0.933956,-1.424882,-0.135665
2014-01-22 07:00:00,0.487960,0.850887,1.364170,0.692232,1.262122
2014-01-22 08:00:00,-1.785869,-2.044788,0.414961,-0.145116,0.868728
2014-01-22 09:00:00,-0.139279,0.153717,-0.060785,0.997361,0.257519
2014-01-22 10:00:00,-0.709808,-1.462155,1.228207,0.164068,-0.796624
2014-01-22 11:00:00,0.453819,1.336560,-1.624003,-0.217879,0.007891
2014-01-22 12:00:00,0.621340,-0.288132,0.132581,1.131015,-0.863652
2014-01-22 13:00:00,-0.444442,0.452077,-0.204368,-0.504187,-0.360451
2014-01-22 14:00:00,1.119721,0.357051,-0.442867,-2.316352,-0.954171
2014-01-22 15:00:00,0.696213,-0.435049,-0.688663,-0.241125,0.558615
2014-01-22 16:00:00,0.143229,0.133461,2.288549,-0.164109,-0.154922
2014-01-22 17:00:00,-1.418061,1.821067,0.578103,-0.296449,0.685437
2014-01-22 18:00:00,-0.104803,0.617458,-0.355435,-0.904757,0.563443
2014-01-22 19:00:00,-0.485727,-1.306353,1.644746,0.823820,-2.629547
2014-01-22 20:00:00,-0.750803,0.440750,-0.796953,0.519009,-0.793003
2014-01-22 21:00:00,1.582147,-1.437799,1.996742,1.815463,-2.147639
2014-01-22 22:00:00,0.998851,-1.182779,0.170640,0.055065,-1.079414
2014-01-22 23:00:00,-1.474889,0.147548,1.108360,1.281121,0.332547
2014-01-23 00:00:00,0.017211,-1.039274,0.150375,-1.604367,1.699823
2014-01-23 01:00:00,1.750495,1.750754,0.222798,-0.596051,-0.264887
2014-01-23 02:00:00,-0.577156,-0.405222,1.649114,-0.088719,0.230693
2014-01-23 03:00:00,0.045131,-0.482549,2.522057,0.376896,-0.064720
2014-01-23 04:00:00,-0.575328,-1.105497,-1.893321,0.137619,-1.477850
2014-01-23 05:00:00,0.405608,-1.823711,2.085139,0.013506,1.839581
2014-01-23 06:00:00,-0.956757,-0.256323,0.043488,-0.211350,-1.540407
2014-01-23 07:00:00,0.346793,-1.409636,-1.180411,-0.354993,-1.115960
2014-01-23 08:00:00,0.149185,1.467471,0.517029,-0.543449,1.362646
2014-01-23 09:00:00,1.354196,2.072071,-1.108860,-1.182500,-0.304752
2014-01-23 10:00:00,-0.542289,-1.195671,-0.975950,0.473246,0.183108
2014-01-23 11:00:00,1.712317,0.156246,1.405966,0.524260,1.111405
2014-01-23 12:00:00,-0.483325,1.076459,-1.173102,0.287841,-0.565714
2014-01-23 13:00:00,1.051454,0.537782,-0.197001,-0.015215,0.581002
2014-01-23 14:00:00,0.304569,-1.142470,-0.319197,-0.858694,-1.116497
2014-01-23 15:00:00,0.722766,1.750339,-0.509360,1.748183,1.212421
2014-01-23 16:00:00,0.918998,0.224803,0.393263,-0.303619,-0.627764
2014-01-23 17:00:00,1.492557,-0.393385,-1.483510,1.435061,0.880892
2014-01-23 18:00:00,0.173596,-0.589262,-0.721391,0.868431,0.000164
2014-01-23 19:00:00,-0.233322,0.607675,-1.578367,1.375897,-0.659710
2014-01-23 20:00:00,-0.394140,1.449416,1.577797,-0.098718,0.978115
2014-01-23 21:00:00,-1.178908,-0.876337,-0.096950,-0.117997,-0.294437
2014-01-23 22:00:00,1.196661,-0.131555,-0.559812,-0.005121,-0.578821
2014-01-23 23:00:00,0.148012,1.058122,0.360875,-0.411109,-1.272160
2014-01-24 00:00:00,0.195113,-0.926233,-1.400602,-0.649478,-0.684473
2014-01-24 01:00:00,0.458105,0.503768,0.428945,0.342391,0.172811
2014-01-24 02:00:00,-0.063675,-0.240476,-1.759390,-1.746224,-1.212551
2014-01-24 03:00:00,-0.160501,0.487163,-0.800861,-0.384045,-0.190344
2014-01-24 04:00:00,-0.578753,-0.079279,1.458249,0.447821,-0.528225
2014-01-24 05:00:00,1.318264,0.049189,-0.039885,-0.340107,-1.135918
2014-01-24 06:00:00,-0.682448,-0.368944,0.280891,0.613580,0.608864
2014-01-24 07:00:00,-1.705065,-2.563380,0.671151,0.384816,0.023974
2014-01-24 08:00:00,0.018211,0.144963,1.079929,0.041086,-0.817630
2014-01-24 09:00:00,0.957902,1.444369,0.053309,-0.440592,-0.019270
2014-01-24 10:00:00,-0.141059,0.789891,-1.351216,0.439152,-1.734363
2014-01-24 11:00:00,0.920919,1.333438,0.545903,-0.406316,-0.068526
2014-01-24 12:00:00,0.150577,1.060087,0.784083,-0.843350,-0.327764
2014-01-24 13:00:00,0.534430,-0.176236,-0.149774,-0.165420,-0.448822
2014-01-24 14:00:00,0.470149,-0.390768,1.615150,0.188334,1.196360
2014-01-24 15:00:00,1.475469,-0.841974,-0.446007,-0.425790,1.850065
2014-01-24 16:00:00,0.307013,1.203357,0.130805,-0.271748,2.701193
2014-01-24 17:00:00,0.434642,0.347913,-0.824929,-0.785736,1.531240
2014-01-24 18:00:00,0.656141,0.997406,-0.972520,1.097114,-0.058691
2014-01-24 19:00:00,-1.183789,-1.050076,-0.280651,-0.332094,0.237612
2014-01-24 20:00:00,-0.556688,-1.592954,-1.835105,-0.105662,-0.401733
2014-01-24 21:00:00,-0.460440,1.594791,-0.212261,-0.186483,2.058015
2014-01-24 22:00:00,-0.713828,-0.665373,0.572116,-0.137319,-0.078581
2014-01-24 23:00:00,-0.111646,-1.350702,0.775190,1.269756,1.186493
2014-01-25 00:00:00,-0.853079,1.276705,-0.199328,0.910174,0.849523
2014-01-25 01:00:00,-0.935632,-0.815496,1.364553,0.909953,0.884597
2014-01-25 02:00:00,0.458616,-1.033899,0.600616,-1.094035,0.394435
2014-01-25 03:00:00,-0.231786,0.988297,0.170357,-0.051921,1.212359
2014-01-25 04:00:00,2.530292,0.791247,0.849050,-0.143718,-0.701020
2014-01-25 05:00:00,0.821207,0.157278,-0.863089,-0.151210,-0.720397
2014-01-25 06:00:00,0.688819,0.707245,-0.184044,0.158286,-0.664601
2014-01-25 07:00:00,-0.408758,-1.137987,-0.400188,-0.356181,0.035711
2014-01-25 08:00:00,0.933906,-1.115084,-0.225591,-1.219991,-0.245603
2014-01-25 09:00:00,0.475937,-0.786246,-0.111740,-0.239003,-1.371483
2014-01-25 10:00:00,0.944599,0.173046,-0.813075,-0.863789,0.456143
2014-01-25 11:00:00,-1.056756,0.165529,-0.808570,1.106988,-0.408983
2014-01-25 12:00:00,-0.393032,0.812734,-0.233407,0.157837,0.609850
2014-01-25 13:00:00,-3.128272,0.145727,0.200917,0.559044,-1.162531
2014-01-25 14:00:00,-0.617016,0.027268,0.245456,0.238277,-0.038686
2014-01-25 15:00:00,2.639411,-0.987936,-1.159827,-1.062906,-0.949752
2014-01-25 16:00:00,-0.055226,0.254458,-0.132259,1.160226,0.541286
2014-01-25 17:00:00,0.342817,0.710750,1.866627,0.793927,0.163080
2014-01-25 18:00:00,-0.406425,0.333897,-1.181598,-1.542667,-1.658656
2014-01-25 19:00:00,0.307719,0.541096,-0.412019,0.147643,0.388537
2014-01-25 20:00:00,0.603701,-0.540622,0.777189,0.412686,0.618306
2014-01-25 21:00:00,0.642198,-0.292188,0.711904,2.416076,0.278078
2014-01-25 22:00:00,-1.533710,0.409694,-1.060186,0.610400,0.623609
2014-01-25 23:00:00,0.003942,-0.124179,0.378028,-0.863714,0.404019
2014-01-26 00:00:00,-0.178329,-0.338392,0.073761,1.409835,0.683350
2014-01-26 01:00:00,-0.391468,0.395427,0.321550,0.826160,0.696641
2014-01-26 02:00:00,-0.879997,-0.041815,-0.002450,0.427020,1.158421
2014-01-26 03:00:00,-0.071009,-0.245610,-0.729881,-0.317754,0.917990
2014-01-26 04:00:00,2.341901,-0.090630,0.663673,-0.848246,0.161639
2014-01-26 05:00:00,0.194129,-0.134581,-0.281294,-1.651472,0.253009
2014-01-26 06:00:00,0.882278,-1.867013,1.084503,-0.677261,-1.261243
2014-01-26 07:00:00,-0.787591,-0.034915,0.397229,-0.309626,0.006610
2014-01-26 08:00:00,0.664842,-1.655405,-0.869115,0.117005,-0.399204
2014-01-26 09:00:00,-0.789493,-0.560947,-0.271982,0.144734,0.748985
2014-01-26 10:00:00,-0.048239,0.295047,0.387291,0.344037,-0.719188
2014-01-26 11:00:00,0.351845,-1.274214,-1.362709,1.351665,-0.473098
2014-01-26 12:00:00,-0.001250,1.435658,-1.028745,0.085398,1.020551
2014-01-26 13:00:00,-0.576776,0.844339,0.918250,-0.213505,0.574387
2014-01-26 14:00:00,-0.154691,0.710287,1.019942,0.230337,-0.197454
2014-01-26 15:00:00,0.447080,-0.248720,0.246441,-0.859418,1.035947
2014-01-26 16:00:00,0.236064,-1.074117,-0.233455,-0.519858,-0.818523
2014-01-26 17:00:00,1.174772,-0.071541,0.317724,-0.412527,1.906568
2014-01-26 18:00:00,0.661140,0.517141,-0.295596,-0.051311,0.792641
2014-01-26 19:00:00,0.942692,0.598782,0.702872,-1.292733,-0.965819
2014-01-26 20:00:00,-0.684056,1.142488,1.595194,1.275628,0.557274
2014-01-26 21:00:00,0.441481,1.707239,-0.558426,0.386593,0.657881
2014-01-26 22:00:00,0.606041,0.111792,-2.753982,-0.283259,-0.375859
2014-01-26 23:00:00,-0.562149,-0.054831,1.052562,0.682729,1.834344
2014-01-27 00:00:00,0.058381,-1.108633,0.954919,1.011625,-0.141825
2014-01-27 01:00:00,0.863747,-0.083334,0.442538,-1.443258,-0.456574
2014-01-27 02:00:00,-1.040882,-1.656384,-0.073809,1.568303,1.237981
2014-01-27 03:00:00,0.325630,-1.181321,0.411035,-1.887216,0.424438
2014-01-27 04:00:00,2.119410,-1.819121,-0.249212,-1.692253,1.617210
2014-01-27 05:00:00,0.878928,-0.507218,0.386339,0.100534,1.134089
2014-01-27 06:00:00,-1.117678,-1.452348,-0.073120,-0.006733,0.989723
2014-01-27 07:00:00,-0.354155,1.616863,0.156757,-0.785360,-1.785178
2014-01-27 08:00:00,1.131563,0.777527,-0.799138,-1.329326,-0.634130
2014-01-27 09:00:00,0.141415,-1.510293,-1.303559,0.091985,0.885017
2014-01-27 10:00:00,0.723257,1.128711,-0.374736,-2.130362,0.044207
2014-01-27 11:00:00,1.267987,1.100562,1.215229,-0.654326,0.972672
2014-01-27 12:00:00,-1.308246,0.181784,0.222813,-1.281162,-1.506427
2014-01-27 13:00:00,0.637056,0.944577,-0.575968,-0.137647,2.493320
2014-01-27 14:00:00,-0.038795,-0.017123,0.106246,0.127979,0.591458
2014-01-27 15:00:00,-1.221425,-0.824753,1.136078,-0.716384,1.629884
2014-01-27 16:00:00,-2.251354,0.364433,0.943019,1.027840,-0.769435
2014-01-27 17:00:00,0.074103,-0.418943,0.102363,0.752160,-0.281380
2014-01-27 18:00:00,0.412877,-0.505474,-0.277849,0.358717,1.373297
2014-01-27 19:00:00,-0.223733,0.798608,0.573464,0.756168,0.016819
2014-01-27 20:00:00,-1.307794,-0.158171,1.761001,-1.019672,0.650875
2014-01-27 21:00:00,-1.232654,1.072524,0.432817,0.256926,0.851554
2014-01-27 22:00:00,2.006164,0.133256,-0.143134,-0.699173,0.254479
2014-01-27 23:00:00,0.307735,0.733804,0.216876,0.476951,1.532323
2014-01-28 00:00:00,-0.165879,1.150757,0.990452,-2.778188,0.221597
2014-01-28 01:00:00,0.362623,0.304949,0.824168,-0.178079,1.150303
2014-01-28 02:00:00,-0.657255,2.403412,-1.788017,-0.231724,1.457328
2014-01-28 03:00:00,-2.017306,0.681073,1.497525,-0.427144,-0.269413
2014-01-28 04:00:00,-1.143869,-0.235862,-1.107215,0.481571,1.408039
2014-01-28 05:00:00,-0.557968,0.182772,-2.554044,0.477836,-0.390021
2014-01-28 06:00:00,0.581779,0.650308,-0.038048,0.995489,-0.244419
2014-01-28 07:00:00,-1.075232,-0.528423,1.723059,-0.807980,2.189608
2014-01-28 08:00:00,-0.728682,-1.193670,-0.011700,0.413281,-1.064313
2014-01-28 09:00:00,0.227387,-0.260618,1.435620,0.713043,-0.178271
2014-01-28 10:00:00,-1.510719,1.509001,-0.210003,0.998052,-1.599007
2014-01-28 11:00:00,-0.472840,-1.213395,-0.785395,0.658531,1.779996
2014-01-28 12:00:00,0.116631,0.639790,1.017685,0.614555,1.541254
2014-01-28 13:00:00,-1.438688,-0.648043,0.179041,1.205373,-0.065977
2014-01-28 14:00:00,1.017278,-0.150922,-1.817165,-2.342461,0.759617
2014-01-28 15:00:00,-0.111768,-0.028464,0.602329,-1.256092,0.512344
2014-01-28 16:00:00,-0.269957,0.141988,-0.349170,-0.878171,0.041011
2014-01-28 17:00:00,0.478064,-0.088525,-0.222690,1.793467,-1.093292
2014-01-28 18:00:00,0.963852,1.048986,-0.835577,-0.092237,0.433617
